authority,date,represents
aves_aa_4R_auth_0772,1470,group_24
aves_aa_4R_auth_0773,1470,group_25
aves_aa_4R_auth_0648,1470,group_26
aves_aa_4R_auth_0731,1470,group_27
aves_aa_4R_auth_0619,1470,group_28
aves_aa_4R_auth_0774,1470,group_29
aves_aa_4R_auth_0767,1470,group_32
aves_aa_4R_auth_0754,1471,group_15
aves_aa_4R_auth_0775,1471,group_05
aves_aa_4R_auth_0769,1471,group_07
aves_aa_4R_auth_0720,1471,group_11
aves_aa_4R_auth_0771,1471,group_09
aves_aa_4R_auth_0470,1471,group_21
aves_aa_4R_auth_0773,1471,group_25
aves_aa_4R_auth_0585,1471,group_20
aves_aa_4R_auth_0768,1471,group_06
aves_aa_4R_auth_0734,1471,group_16
aves_aa_4R_auth_0770,1471,group_08
aves_aa_4R_auth_0571,1471,group_10
aves_aa_4R_auth_0731,1471,group_27
aves_aa_4R_auth_0776,1471,group_14
aves_aa_4R_auth_0777,1471,group_13
aves_aa_4R_auth_0772,1471,group_24
aves_aa_4R_auth_0727,1471,group_19
aves_aa_4R_auth_0778,1471,group_23
aves_aa_4R_auth_0779,1471,group_28
aves_aa_4R_auth_0670,1471,group_22
aves_aa_4R_auth_0531,1471,group_26
aves_aa_4R_auth_0774,1471,group_29
aves_aa_4R_auth_0598,1471,group_17
aves_aa_4R_auth_0621,1471,group_12
aves_aa_4R_auth_0780,1472,group_15
aves_aa_4R_auth_0775,1472,group_05
aves_aa_4R_auth_0755,1472,group_07
aves_aa_4R_auth_0720,1472,group_11
aves_aa_4R_auth_0664,1472,group_09
aves_aa_4R_auth_0470,1472,group_21
aves_aa_4R_auth_0781,1472,group_25
aves_aa_4R_auth_0585,1472,group_20
aves_aa_4R_auth_0662,1472,group_06
aves_aa_4R_auth_0734,1472,group_16
aves_aa_4R_auth_0719,1472,group_08
aves_aa_4R_auth_0571,1472,group_10
aves_aa_4R_auth_0782,1472,group_27
aves_aa_4R_auth_0776,1472,group_14
aves_aa_4R_auth_0783,1472,group_13
aves_aa_4R_auth_0706,1472,group_24
aves_aa_4R_auth_0784,1472,group_19
aves_aa_4R_auth_0638,1472,group_23
aves_aa_4R_auth_0518,1472,group_28
aves_aa_4R_auth_0261,1472,group_22
aves_aa_4R_auth_0686,1472,group_26
aves_aa_4R_auth_0660,1472,group_29
aves_aa_4R_auth_0785,1472,group_17
aves_aa_4R_auth_0786,1472,group_12
aves_aa_4R_auth_0780,1473,group_15
aves_aa_4R_auth_0787,1473,group_05
aves_aa_4R_auth_0755,1473,group_07
aves_aa_4R_auth_0749,1473,group_11
aves_aa_4R_auth_0664,1473,group_09
aves_aa_4R_auth_0736,1473,group_21
aves_aa_4R_auth_0730,1473,group_25
aves_aa_4R_auth_0710,1473,group_20
aves_aa_4R_auth_0662,1473,group_06
aves_aa_4R_auth_0676,1473,group_16
aves_aa_4R_auth_0719,1473,group_08
aves_aa_4R_auth_0788,1473,group_10
aves_aa_4R_auth_0782,1473,group_27
aves_aa_4R_auth_0789,1473,group_14
aves_aa_4R_auth_0783,1473,group_13
aves_aa_4R_auth_0706,1473,group_24
aves_aa_4R_auth_0784,1473,group_19
aves_aa_4R_auth_0737,1473,group_23
aves_aa_4R_auth_0711,1473,group_28
aves_aa_4R_auth_0261,1473,group_22
aves_aa_4R_auth_0744,1473,group_26
aves_aa_4R_auth_0660,1473,group_29
aves_aa_4R_auth_0790,1473,group_17
aves_aa_4R_auth_0786,1473,group_12
aves_aa_4R_auth_0757,1474,group_15
aves_aa_4R_auth_0787,1474,group_05
aves_aa_4R_auth_0769,1474,group_07
aves_aa_4R_auth_0749,1474,group_11
aves_aa_4R_auth_0791,1474,group_09
aves_aa_4R_auth_0736,1474,group_21
aves_aa_4R_auth_0773,1474,group_25
aves_aa_4R_auth_0710,1474,group_20
aves_aa_4R_auth_0768,1474,group_06
aves_aa_4R_auth_0792,1474,group_16
aves_aa_4R_auth_0770,1474,group_08
aves_aa_4R_auth_0788,1474,group_10
aves_aa_4R_auth_0793,1474,group_27
aves_aa_4R_auth_0794,1474,group_14
aves_aa_4R_auth_0777,1474,group_13
aves_aa_4R_auth_0772,1474,group_24
aves_aa_4R_auth_0795,1474,group_19
aves_aa_4R_auth_0737,1474,group_23
aves_aa_4R_auth_0711,1474,group_28
aves_aa_4R_auth_0796,1474,group_22
aves_aa_4R_auth_0738,1474,group_26
aves_aa_4R_auth_0519,1474,group_29
aves_aa_4R_auth_0790,1474,group_17
aves_aa_4R_auth_0797,1474,group_12
aves_aa_4R_auth_0757,1475,group_15
aves_aa_4R_auth_0591,1475,group_05
aves_aa_4R_auth_0769,1475,group_07
aves_aa_4R_auth_0554,1475,group_11
aves_aa_4R_auth_0791,1475,group_09
aves_aa_4R_auth_0765,1475,group_21
aves_aa_4R_auth_0773,1475,group_25
aves_aa_4R_auth_0798,1475,group_20
aves_aa_4R_auth_0768,1475,group_06
aves_aa_4R_auth_0734,1475,group_16
aves_aa_4R_auth_0770,1475,group_08
aves_aa_4R_auth_0799,1475,group_10
aves_aa_4R_auth_0800,1475,group_27
aves_aa_4R_auth_0801,1475,group_14
aves_aa_4R_auth_0756,1475,group_13
aves_aa_4R_auth_0772,1475,group_24
aves_aa_4R_auth_0795,1475,group_19
aves_aa_4R_auth_0802,1475,group_23
aves_aa_4R_auth_0518,1475,group_28
aves_aa_4R_auth_0796,1475,group_22
aves_aa_4R_auth_0648,1475,group_26
aves_aa_4R_auth_0519,1475,group_29
aves_aa_4R_auth_0735,1475,group_17
aves_aa_4R_auth_0797,1475,group_12
aves_aa_4R_auth_0754,1476,group_15
aves_aa_4R_auth_0591,1476,group_05
aves_aa_4R_auth_0755,1476,group_07
aves_aa_4R_auth_0554,1476,group_11
aves_aa_4R_auth_0771,1476,group_09
aves_aa_4R_auth_0765,1476,group_21
aves_aa_4R_auth_0730,1476,group_25
aves_aa_4R_auth_0798,1476,group_20
aves_aa_4R_auth_0662,1476,group_06
aves_aa_4R_auth_0734,1476,group_16
aves_aa_4R_auth_0725,1476,group_08
aves_aa_4R_auth_0799,1476,group_10
aves_aa_4R_auth_0762,1476,group_27
aves_aa_4R_auth_0801,1476,group_14
aves_aa_4R_auth_0783,1476,group_13
aves_aa_4R_auth_0803,1476,group_24
aves_aa_4R_auth_0727,1476,group_19
aves_aa_4R_auth_0802,1476,group_23
aves_aa_4R_auth_0518,1476,group_28
aves_aa_4R_auth_0804,1476,group_22
aves_aa_4R_auth_0648,1476,group_26
aves_aa_4R_auth_0774,1476,group_29
aves_aa_4R_auth_0735,1476,group_17
aves_aa_4R_auth_0805,1476,group_12
aves_aa_4R_auth_0754,1477,group_15
aves_aa_4R_auth_0806,1477,group_05
aves_aa_4R_auth_0755,1477,group_07
aves_aa_4R_auth_0695,1477,group_11
aves_aa_4R_auth_0771,1477,group_09
aves_aa_4R_auth_0807,1477,group_21
aves_aa_4R_auth_0730,1477,group_25
aves_aa_4R_auth_0764,1477,group_20
aves_aa_4R_auth_0662,1477,group_06
aves_aa_4R_auth_0808,1477,group_16
aves_aa_4R_auth_0725,1477,group_08
aves_aa_4R_auth_0809,1477,group_10
aves_aa_4R_auth_0762,1477,group_27
aves_aa_4R_auth_0709,1477,group_14
aves_aa_4R_auth_0783,1477,group_13
aves_aa_4R_auth_0803,1477,group_24
aves_aa_4R_auth_0727,1477,group_19
aves_aa_4R_auth_0810,1477,group_23
aves_aa_4R_auth_0811,1477,group_28
aves_aa_4R_auth_0804,1477,group_22
aves_aa_4R_auth_0686,1477,group_26
aves_aa_4R_auth_0774,1477,group_29
aves_aa_4R_auth_0812,1477,group_17
aves_aa_4R_auth_0805,1477,group_12
aves_aa_4R_auth_0583,1478,group_15
aves_aa_4R_auth_0806,1478,group_05
aves_aa_4R_auth_0769,1478,group_07
aves_aa_4R_auth_0695,1478,group_11
aves_aa_4R_auth_0813,1478,group_09
aves_aa_4R_auth_0807,1478,group_21
aves_aa_4R_auth_0773,1478,group_25
aves_aa_4R_auth_0814,1478,group_20
aves_aa_4R_auth_0768,1478,group_06
aves_aa_4R_auth_0808,1478,group_16
aves_aa_4R_auth_0719,1478,group_08
aves_aa_4R_auth_0809,1478,group_10
aves_aa_4R_auth_0731,1478,group_27
aves_aa_4R_auth_0709,1478,group_14
aves_aa_4R_auth_0815,1478,group_13
aves_aa_4R_auth_0816,1478,group_24
aves_aa_4R_auth_0817,1478,group_19
aves_aa_4R_auth_0810,1478,group_23
aves_aa_4R_auth_0811,1478,group_28
aves_aa_4R_auth_0670,1478,group_22
aves_aa_4R_auth_0686,1478,group_26
aves_aa_4R_auth_0818,1478,group_29
aves_aa_4R_auth_0812,1478,group_17
aves_aa_4R_auth_0819,1478,group_12
aves_aa_4R_auth_0583,1479,group_15
aves_aa_4R_auth_0820,1479,group_05
aves_aa_4R_auth_0769,1479,group_07
aves_aa_4R_auth_0720,1479,group_11
aves_aa_4R_auth_0821,1479,group_09
aves_aa_4R_auth_0736,1479,group_21
aves_aa_4R_auth_0773,1479,group_25
aves_aa_4R_auth_0822,1479,group_20
aves_aa_4R_auth_0768,1479,group_06
aves_aa_4R_auth_0792,1479,group_16
aves_aa_4R_auth_0719,1479,group_08
aves_aa_4R_auth_0571,1479,group_10
aves_aa_4R_auth_0731,1479,group_27
aves_aa_4R_auth_0823,1479,group_14
aves_aa_4R_auth_0824,1479,group_13
aves_aa_4R_auth_0816,1479,group_24
aves_aa_4R_auth_0825,1479,group_19
aves_aa_4R_auth_0826,1479,group_23
aves_aa_4R_auth_0552,1479,group_28
aves_aa_4R_auth_0827,1479,group_22
aves_aa_4R_auth_0828,1479,group_26
aves_aa_4R_auth_0818,1479,group_29
aves_aa_4R_auth_0829,1479,group_17
aves_aa_4R_auth_0819,1479,group_12
aves_aa_4R_auth_0780,1480,group_15
aves_aa_4R_auth_0820,1480,group_05
aves_aa_4R_auth_0755,1480,group_07
aves_aa_4R_auth_0720,1480,group_11
aves_aa_4R_auth_0821,1480,group_09
aves_aa_4R_auth_0736,1480,group_21
aves_aa_4R_auth_0730,1480,group_25
aves_aa_4R_auth_0822,1480,group_20
aves_aa_4R_auth_0830,1480,group_06
aves_aa_4R_auth_0792,1480,group_16
aves_aa_4R_auth_0831,1480,group_08
aves_aa_4R_auth_0571,1480,group_10
aves_aa_4R_auth_0832,1480,group_27
aves_aa_4R_auth_0823,1480,group_14
aves_aa_4R_auth_0783,1480,group_13
aves_aa_4R_auth_0772,1480,group_24
aves_aa_4R_auth_0795,1480,group_19
aves_aa_4R_auth_0826,1480,group_23
aves_aa_4R_auth_0552,1480,group_28
aves_aa_4R_auth_0759,1480,group_22
aves_aa_4R_auth_0828,1480,group_26
aves_aa_4R_auth_0833,1480,group_29
aves_aa_4R_auth_0829,1480,group_17
aves_aa_4R_auth_0834,1480,group_12
aves_aa_4R_auth_0780,1481,group_15
aves_aa_4R_auth_0591,1481,group_05
aves_aa_4R_auth_0769,1481,group_07
aves_aa_4R_auth_0732,1481,group_11
aves_aa_4R_auth_0813,1481,group_09
aves_aa_4R_auth_0765,1481,group_21
aves_aa_4R_auth_0692,1481,group_25
aves_aa_4R_auth_0835,1481,group_20
aves_aa_4R_auth_0830,1481,group_06
aves_aa_4R_auth_0734,1481,group_16
aves_aa_4R_auth_0831,1481,group_08
aves_aa_4R_auth_0571,1481,group_10
aves_aa_4R_auth_0832,1481,group_27
aves_aa_4R_auth_0801,1481,group_14
aves_aa_4R_auth_0783,1481,group_13
aves_aa_4R_auth_0772,1481,group_24
aves_aa_4R_auth_0795,1481,group_19
aves_aa_4R_auth_0836,1481,group_23
aves_aa_4R_auth_0837,1481,group_28
aves_aa_4R_auth_0759,1481,group_22
aves_aa_4R_auth_0838,1481,group_26
aves_aa_4R_auth_0833,1481,group_29
aves_aa_4R_auth_0698,1481,group_17
aves_aa_4R_auth_0834,1481,group_12
aves_aa_4R_auth_0839,1482,group_15
aves_aa_4R_auth_0591,1482,group_05
aves_aa_4R_auth_0755,1482,group_07
aves_aa_4R_auth_0732,1482,group_11
aves_aa_4R_auth_0813,1482,group_09
aves_aa_4R_auth_0765,1482,group_21
aves_aa_4R_auth_0781,1482,group_25
aves_aa_4R_auth_0835,1482,group_20
aves_aa_4R_auth_0768,1482,group_06
aves_aa_4R_auth_0734,1482,group_16
aves_aa_4R_auth_0725,1482,group_08
aves_aa_4R_auth_0571,1482,group_10
aves_aa_4R_auth_0731,1482,group_27
aves_aa_4R_auth_0801,1482,group_14
aves_aa_4R_auth_0840,1482,group_13
aves_aa_4R_auth_0841,1482,group_24
aves_aa_4R_auth_0842,1482,group_19
aves_aa_4R_auth_0836,1482,group_23
aves_aa_4R_auth_0837,1482,group_28
aves_aa_4R_auth_0843,1482,group_22
aves_aa_4R_auth_0838,1482,group_26
aves_aa_4R_auth_0774,1482,group_29
aves_aa_4R_auth_0698,1482,group_17
aves_aa_4R_auth_0704,1482,group_12
aves_aa_4R_auth_0839,1483,group_15
aves_aa_4R_auth_0820,1483,group_05
aves_aa_4R_auth_0755,1483,group_07
aves_aa_4R_auth_0844,1483,group_11
aves_aa_4R_auth_0845,1483,group_09
aves_aa_4R_auth_0807,1483,group_21
aves_aa_4R_auth_0781,1483,group_25
aves_aa_4R_auth_0846,1483,group_20
aves_aa_4R_auth_0768,1483,group_06
aves_aa_4R_auth_0808,1483,group_16
aves_aa_4R_auth_0725,1483,group_08
aves_aa_4R_auth_0847,1483,group_10
aves_aa_4R_auth_0731,1483,group_27
aves_aa_4R_auth_0848,1483,group_14
aves_aa_4R_auth_0840,1483,group_13
aves_aa_4R_auth_0842,1483,group_19
aves_aa_4R_auth_0849,1483,group_23
aves_aa_4R_auth_0811,1483,group_28
aves_aa_4R_auth_0843,1483,group_22
aves_aa_4R_auth_0704,1483,group_12
aves_aa_4R_auth_0850,1484,group_15
aves_aa_4R_auth_0820,1484,group_05
aves_aa_4R_auth_0851,1484,group_07
aves_aa_4R_auth_0852,1484,group_11
aves_aa_4R_auth_0845,1484,group_09
aves_aa_4R_auth_0807,1484,group_21
aves_aa_4R_auth_0853,1484,group_25
aves_aa_4R_auth_0846,1484,group_20
aves_aa_4R_auth_0830,1484,group_06
aves_aa_4R_auth_0808,1484,group_16
aves_aa_4R_auth_0719,1484,group_08
aves_aa_4R_auth_0847,1484,group_10
aves_aa_4R_auth_0854,1484,group_27
aves_aa_4R_auth_0848,1484,group_14
aves_aa_4R_auth_0855,1484,group_13
aves_aa_4R_auth_0727,1484,group_19
aves_aa_4R_auth_0849,1484,group_23
aves_aa_4R_auth_0811,1484,group_28
aves_aa_4R_auth_0804,1484,group_22
aves_aa_4R_auth_0856,1484,group_12
aves_aa_4R_auth_0850,1485,group_15
aves_aa_4R_auth_0787,1485,group_05
aves_aa_4R_auth_0851,1485,group_07
aves_aa_4R_auth_0857,1485,group_11
aves_aa_4R_auth_0858,1485,group_09
aves_aa_4R_auth_0736,1485,group_21
aves_aa_4R_auth_0853,1485,group_25
aves_aa_4R_auth_0835,1485,group_20
aves_aa_4R_auth_0830,1485,group_06
aves_aa_4R_auth_0859,1485,group_16
aves_aa_4R_auth_0719,1485,group_08
aves_aa_4R_auth_0571,1485,group_10
aves_aa_4R_auth_0854,1485,group_27
aves_aa_4R_auth_0860,1485,group_14
aves_aa_4R_auth_0855,1485,group_13
aves_aa_4R_auth_0727,1485,group_19
aves_aa_4R_auth_0826,1485,group_23
aves_aa_4R_auth_0552,1485,group_28
aves_aa_4R_auth_0804,1485,group_22
aves_aa_4R_auth_0856,1485,group_12
aves_aa_4R_auth_0861,1486,group_15
aves_aa_4R_auth_0787,1486,group_05
aves_aa_4R_auth_0862,1486,group_07
aves_aa_4R_auth_0857,1486,group_11
aves_aa_4R_auth_0858,1486,group_09
aves_aa_4R_auth_0736,1486,group_21
aves_aa_4R_auth_0773,1486,group_25
aves_aa_4R_auth_0835,1486,group_20
aves_aa_4R_auth_0747,1486,group_06
aves_aa_4R_auth_0859,1486,group_16
aves_aa_4R_auth_0863,1486,group_08
aves_aa_4R_auth_0571,1486,group_10
aves_aa_4R_auth_0864,1486,group_27
aves_aa_4R_auth_0860,1486,group_14
aves_aa_4R_auth_0865,1486,group_13
aves_aa_4R_auth_0825,1486,group_19
aves_aa_4R_auth_0826,1486,group_23
aves_aa_4R_auth_0552,1486,group_28
aves_aa_4R_auth_0827,1486,group_22
aves_aa_4R_auth_0866,1486,group_12
aves_aa_4R_auth_0861,1487,group_15
aves_aa_4R_auth_0820,1487,group_05
aves_aa_4R_auth_0862,1487,group_07
aves_aa_4R_auth_0720,1487,group_11
aves_aa_4R_auth_0845,1487,group_09
aves_aa_4R_auth_0867,1487,group_21
aves_aa_4R_auth_0773,1487,group_25
aves_aa_4R_auth_0868,1487,group_20
aves_aa_4R_auth_0747,1487,group_06
aves_aa_4R_auth_0869,1487,group_16
aves_aa_4R_auth_0863,1487,group_08
aves_aa_4R_auth_0809,1487,group_10
aves_aa_4R_auth_0864,1487,group_27
aves_aa_4R_auth_0801,1487,group_14
aves_aa_4R_auth_0865,1487,group_13
aves_aa_4R_auth_0825,1487,group_19
aves_aa_4R_auth_0870,1487,group_23
aves_aa_4R_auth_0837,1487,group_28
aves_aa_4R_auth_0827,1487,group_22
aves_aa_4R_auth_0866,1487,group_12
aves_aa_4R_auth_0839,1488,group_15
aves_aa_4R_auth_0820,1488,group_05
aves_aa_4R_auth_0755,1488,group_07
aves_aa_4R_auth_0720,1488,group_11
aves_aa_4R_auth_0845,1488,group_09
aves_aa_4R_auth_0867,1488,group_21
aves_aa_4R_auth_0853,1488,group_25
aves_aa_4R_auth_0868,1488,group_20
aves_aa_4R_auth_0830,1488,group_06
aves_aa_4R_auth_0869,1488,group_16
aves_aa_4R_auth_0871,1488,group_08
aves_aa_4R_auth_0809,1488,group_10
aves_aa_4R_auth_0800,1488,group_27
aves_aa_4R_auth_0872,1488,group_14
aves_aa_4R_auth_0840,1488,group_13
aves_aa_4R_auth_0795,1488,group_19
aves_aa_4R_auth_0870,1488,group_23
aves_aa_4R_auth_0837,1488,group_28
aves_aa_4R_auth_0843,1488,group_22
aves_aa_4R_auth_0873,1488,group_12
aves_aa_4R_auth_0839,1489,group_15
aves_aa_4R_auth_0874,1489,group_05
aves_aa_4R_auth_0755,1489,group_07
aves_aa_4R_auth_0554,1489,group_11
aves_aa_4R_auth_0875,1489,group_09
aves_aa_4R_auth_0876,1489,group_21
aves_aa_4R_auth_0853,1489,group_25
aves_aa_4R_auth_0814,1489,group_20
aves_aa_4R_auth_0830,1489,group_06
aves_aa_4R_auth_0877,1489,group_16
aves_aa_4R_auth_0871,1489,group_08
aves_aa_4R_auth_0878,1489,group_10
aves_aa_4R_auth_0800,1489,group_27
aves_aa_4R_auth_0879,1489,group_14
aves_aa_4R_auth_0840,1489,group_13
aves_aa_4R_auth_0795,1489,group_19
aves_aa_4R_auth_0849,1489,group_23
aves_aa_4R_auth_0880,1489,group_28
aves_aa_4R_auth_0843,1489,group_22
aves_aa_4R_auth_0881,1489,group_12
aves_aa_4R_auth_0780,1490,group_15
aves_aa_4R_auth_0874,1490,group_05
aves_aa_4R_auth_0769,1490,group_07
aves_aa_4R_auth_0882,1490,group_11
aves_aa_4R_auth_0875,1490,group_09
aves_aa_4R_auth_0876,1490,group_21
aves_aa_4R_auth_0883,1490,group_25
aves_aa_4R_auth_0814,1490,group_20
aves_aa_4R_auth_0768,1490,group_06
aves_aa_4R_auth_0877,1490,group_16
aves_aa_4R_auth_0719,1490,group_08
aves_aa_4R_auth_0878,1490,group_10
aves_aa_4R_auth_0884,1490,group_27
aves_aa_4R_auth_0879,1490,group_14
aves_aa_4R_auth_0815,1490,group_13
aves_aa_4R_auth_0885,1490,group_19
aves_aa_4R_auth_0849,1490,group_23
aves_aa_4R_auth_0880,1490,group_28
aves_aa_4R_auth_0886,1490,group_22
aves_aa_4R_auth_0834,1490,group_12
aves_aa_4R_auth_0780,1491,group_15
aves_aa_4R_auth_0887,1491,group_05
aves_aa_4R_auth_0769,1491,group_07
aves_aa_4R_auth_0852,1491,group_11
aves_aa_4R_auth_0888,1491,group_09
aves_aa_4R_auth_0867,1491,group_21
aves_aa_4R_auth_0883,1491,group_25
aves_aa_4R_auth_0868,1491,group_20
aves_aa_4R_auth_0768,1491,group_06
aves_aa_4R_auth_0808,1491,group_16
aves_aa_4R_auth_0719,1491,group_08
aves_aa_4R_auth_0889,1491,group_10
aves_aa_4R_auth_0890,1491,group_27
aves_aa_4R_auth_0848,1491,group_14
aves_aa_4R_auth_0815,1491,group_13
aves_aa_4R_auth_0885,1491,group_19
aves_aa_4R_auth_0891,1491,group_23
aves_aa_4R_auth_0892,1491,group_28
aves_aa_4R_auth_0886,1491,group_22
aves_aa_4R_auth_0834,1491,group_12
aves_aa_4R_auth_0893,1492,group_15
aves_aa_4R_auth_0887,1492,group_05
aves_aa_4R_auth_0851,1492,group_07
aves_aa_4R_auth_0894,1492,group_11
aves_aa_4R_auth_0888,1492,group_09
aves_aa_4R_auth_0867,1492,group_21
aves_aa_4R_auth_0853,1492,group_25
aves_aa_4R_auth_0868,1492,group_20
aves_aa_4R_auth_0895,1492,group_06
aves_aa_4R_auth_0808,1492,group_16
aves_aa_4R_auth_0896,1492,group_08
aves_aa_4R_auth_0889,1492,group_10
aves_aa_4R_auth_0854,1492,group_27
aves_aa_4R_auth_0848,1492,group_14
aves_aa_4R_auth_0897,1492,group_13
aves_aa_4R_auth_0898,1492,group_19
aves_aa_4R_auth_0891,1492,group_23
aves_aa_4R_auth_0892,1492,group_28
aves_aa_4R_auth_0899,1492,group_22
aves_aa_4R_auth_0900,1492,group_12
aves_aa_4R_auth_0893,1493,group_15
aves_aa_4R_auth_0901,1493,group_05
aves_aa_4R_auth_0851,1493,group_07
aves_aa_4R_auth_0882,1493,group_11
aves_aa_4R_auth_0845,1493,group_09
aves_aa_4R_auth_0876,1493,group_21
aves_aa_4R_auth_0902,1493,group_25
aves_aa_4R_auth_0903,1493,group_20
aves_aa_4R_auth_0895,1493,group_06
aves_aa_4R_auth_0877,1493,group_16
aves_aa_4R_auth_0896,1493,group_08
aves_aa_4R_auth_0571,1493,group_10
aves_aa_4R_auth_0854,1493,group_27
aves_aa_4R_auth_0872,1493,group_14
aves_aa_4R_auth_0897,1493,group_13
aves_aa_4R_auth_0898,1493,group_19
aves_aa_4R_auth_0904,1493,group_23
aves_aa_4R_auth_0905,1493,group_28
aves_aa_4R_auth_0899,1493,group_22
aves_aa_4R_auth_0900,1493,group_12
aves_aa_4R_auth_0861,1494,group_15
aves_aa_4R_auth_0901,1494,group_05
aves_aa_4R_auth_0769,1494,group_07
aves_aa_4R_auth_0882,1494,group_11
aves_aa_4R_auth_0845,1494,group_09
aves_aa_4R_auth_0876,1494,group_21
aves_aa_4R_auth_0883,1494,group_25
aves_aa_4R_auth_0903,1494,group_20
aves_aa_4R_auth_0830,1494,group_06
aves_aa_4R_auth_0877,1494,group_16
aves_aa_4R_auth_0906,1494,group_08
aves_aa_4R_auth_0571,1494,group_10
aves_aa_4R_auth_0907,1494,group_27
aves_aa_4R_auth_0872,1494,group_14
aves_aa_4R_auth_0815,1494,group_13
aves_aa_4R_auth_0908,1494,group_19
aves_aa_4R_auth_0904,1494,group_23
aves_aa_4R_auth_0905,1494,group_28
aves_aa_4R_auth_0909,1494,group_22
aves_aa_4R_auth_0866,1494,group_12
aves_aa_4R_auth_0861,1495,group_15
aves_aa_4R_auth_0910,1495,group_05
aves_aa_4R_auth_0769,1495,group_07
aves_aa_4R_auth_0911,1495,group_11
aves_aa_4R_auth_0912,1495,group_09
aves_aa_4R_auth_0867,1495,group_21
aves_aa_4R_auth_0883,1495,group_25
aves_aa_4R_auth_0868,1495,group_20
aves_aa_4R_auth_0830,1495,group_06
aves_aa_4R_auth_0913,1495,group_16
aves_aa_4R_auth_0906,1495,group_08
aves_aa_4R_auth_0847,1495,group_10
aves_aa_4R_auth_0907,1495,group_27
aves_aa_4R_auth_0879,1495,group_14
aves_aa_4R_auth_0815,1495,group_13
aves_aa_4R_auth_0908,1495,group_19
aves_aa_4R_auth_0849,1495,group_23
aves_aa_4R_auth_0811,1495,group_28
aves_aa_4R_auth_0909,1495,group_22
aves_aa_4R_auth_0866,1495,group_12
aves_aa_4R_auth_0893,1496,group_15
aves_aa_4R_auth_0910,1496,group_05
aves_aa_4R_auth_0914,1496,group_07
aves_aa_4R_auth_0911,1496,group_11
aves_aa_4R_auth_0912,1496,group_09
aves_aa_4R_auth_0867,1496,group_21
aves_aa_4R_auth_0853,1496,group_25
aves_aa_4R_auth_0915,1496,group_20
aves_aa_4R_auth_0747,1496,group_06
aves_aa_4R_auth_0913,1496,group_16
aves_aa_4R_auth_0896,1496,group_08
aves_aa_4R_auth_0847,1496,group_10
aves_aa_4R_auth_0916,1496,group_27
aves_aa_4R_auth_0879,1496,group_14
aves_aa_4R_auth_0897,1496,group_13
aves_aa_4R_auth_0917,1496,group_19
aves_aa_4R_auth_0849,1496,group_23
aves_aa_4R_auth_0552,1496,group_28
aves_aa_4R_auth_0843,1496,group_22
aves_aa_4R_auth_0918,1496,group_12
aves_aa_4R_auth_0893,1497,group_15
aves_aa_4R_auth_0919,1497,group_05
aves_aa_4R_auth_0914,1497,group_07
aves_aa_4R_auth_0894,1497,group_11
aves_aa_4R_auth_0920,1497,group_09
aves_aa_4R_auth_0921,1497,group_21
aves_aa_4R_auth_0853,1497,group_25
aves_aa_4R_auth_0922,1497,group_20
aves_aa_4R_auth_0747,1497,group_06
aves_aa_4R_auth_0923,1497,group_16
aves_aa_4R_auth_0896,1497,group_08
aves_aa_4R_auth_0878,1497,group_10
aves_aa_4R_auth_0916,1497,group_27
aves_aa_4R_auth_0924,1497,group_14
aves_aa_4R_auth_0897,1497,group_13
aves_aa_4R_auth_0917,1497,group_19
aves_aa_4R_auth_0925,1497,group_23
aves_aa_4R_auth_0926,1497,group_28
aves_aa_4R_auth_0843,1497,group_22
aves_aa_4R_auth_0918,1497,group_12
aves_aa_4R_auth_0927,1498,group_15
aves_aa_4R_auth_0919,1498,group_05
aves_aa_4R_auth_0851,1498,group_07
aves_aa_4R_auth_0882,1498,group_11
aves_aa_4R_auth_0920,1498,group_09
aves_aa_4R_auth_0921,1498,group_21
aves_aa_4R_auth_0928,1498,group_25
aves_aa_4R_auth_0922,1498,group_20
aves_aa_4R_auth_0830,1498,group_06
aves_aa_4R_auth_0923,1498,group_16
aves_aa_4R_auth_0906,1498,group_08
aves_aa_4R_auth_0878,1498,group_10
aves_aa_4R_auth_0890,1498,group_27
aves_aa_4R_auth_0924,1498,group_14
aves_aa_4R_auth_0815,1498,group_13
aves_aa_4R_auth_0929,1498,group_19
aves_aa_4R_auth_0925,1498,group_23
aves_aa_4R_auth_0930,1498,group_28
aves_aa_4R_auth_0886,1498,group_22
aves_aa_4R_auth_0881,1498,group_12
aves_aa_4R_auth_0927,1499,group_15
aves_aa_4R_auth_0787,1499,group_05
aves_aa_4R_auth_0851,1499,group_07
aves_aa_4R_auth_0931,1499,group_11
aves_aa_4R_auth_0912,1499,group_09
aves_aa_4R_auth_0876,1499,group_21
aves_aa_4R_auth_0928,1499,group_25
aves_aa_4R_auth_0903,1499,group_20
aves_aa_4R_auth_0830,1499,group_06
aves_aa_4R_auth_0808,1499,group_16
aves_aa_4R_auth_0906,1499,group_08
aves_aa_4R_auth_0889,1499,group_10
aves_aa_4R_auth_0890,1499,group_27
aves_aa_4R_auth_0872,1499,group_14
aves_aa_4R_auth_0815,1499,group_13
aves_aa_4R_auth_0929,1499,group_19
aves_aa_4R_auth_0904,1499,group_23
aves_aa_4R_auth_0837,1499,group_28
aves_aa_4R_auth_0886,1499,group_22
aves_aa_4R_auth_0881,1499,group_12
